match_id,match_date,home_team,away_team,competition,season,event_id,event_index,period,timestamp,minute,second,event_type,team,player,position,possession,possession_team,location_x,location_y,duration,under_pressure,off_camera,out,pass_recipient,pass_end_x,pass_end_y,pass_length,pass_angle,pass_height,pass_outcome,carry_end_x,carry_end_y,shot_xg,shot_outcome,shot_body_part,shot_technique,duel_type,duel_outcome,foul_type,foul_card,foul_won_defensive,foul_won_advantage,foul_won_penalty,substitution_replacement,substitution_outcome
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,b11d6451-7ecd-4b72-88dd-dbcb1f69fd2b,1,1,00:00:00,0,0,Starting XI,Chelsea FCW,,,1,Chelsea FCW,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,c8ce01a4-4eee-4732-addc-83be81daf5b1,2,1,00:00:00,0,0,Starting XI,Manchester City WFC,,,1,Chelsea FCW,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,17e0a98b-9c9f-449d-a8c1-90df4d88c9d8,3,1,00:00:00,0,0,Half Start,Manchester City WFC,,,1,Chelsea FCW,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,180b3025-13ae-4673-955f-9555fe97169a,4,1,00:00:00,0,0,Half Start,Chelsea FCW,,,1,Chelsea FCW,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,c38ba7ce-6549-49bf-9dc8-89cd436a9947,5,1,00:00:00.903000,0,0,Pass,Manchester City WFC,Lauren Hemp,Right Center Forward,2,Manchester City WFC,61.0,41.0,0.612044,,,,Georgia Stanway,50.0,35.0,12.529964,-2.642246,Ground Pass,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,6529787d-6c14-4a26-8da0-3e6030e69505,6,1,00:00:01.515000,0,1,Ball Receipt*,Manchester City WFC,Georgia Stanway,Left Center Midfield,2,Manchester City WFC,50.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,897ed0da-656f-43ea-b2dd-ebf6d94a227b,7,1,00:00:01.515000,0,1,Carry,Manchester City WFC,Georgia Stanway,Left Center Midfield,2,Manchester City WFC,50.0,35.0,1.095162,,,,,,,,,,,50.0,31.0,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,6640d0bf-f339-46ae-a456-b8a4376c3b43,8,1,00:00:02.610000,0,2,Pass,Manchester City WFC,Georgia Stanway,Left Center Midfield,2,Manchester City WFC,50.0,31.0,1.287173,,,,Stephanie Houghton,31.0,52.0,28.319605,2.306236,Ground Pass,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,7ce7317d-4d31-4974-8a47-2b954d86e2b7,9,1,00:00:03.898000,0,3,Ball Receipt*,Manchester City WFC,Stephanie Houghton,Right Center Back,2,Manchester City WFC,31.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,83b977f8-8e56-4290-ae8d-31083fd069a8,10,1,00:00:03.898000,0,3,Carry,Manchester City WFC,Stephanie Houghton,Right Center Back,2,Manchester City WFC,31.0,52.0,1.23624,,,,,,,,,,,31.0,52.0,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,9f99632e-275d-4186-bfb1-75aef59a6da5,11,1,00:00:05.134000,0,5,Pass,Manchester City WFC,Stephanie Houghton,Right Center Back,2,Manchester City WFC,31.0,52.0,0.932127,,,,Gemma Bonner,32.0,68.0,16.03122,1.5083776,Ground Pass,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,05f605fd-26af-49b8-8603-43147d9880a3,12,1,00:00:06.066000,0,6,Ball Receipt*,Manchester City WFC,Gemma Bonner,Right Back,2,Manchester City WFC,32.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,ffe25376-dc3f-439b-a5f7-3ac0f815cc91,13,1,00:00:06.066000,0,6,Carry,Manchester City WFC,Gemma Bonner,Right Back,2,Manchester City WFC,32.0,68.0,1.290078,,,,,,,,,,,36.0,70.0,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,37981d4b-b971-4910-b6cd-0db74f46b379,14,1,00:00:07.356000,0,7,Pass,Manchester City WFC,Gemma Bonner,Right Back,2,Manchester City WFC,36.0,70.0,0.771223,,,,Stephanie Houghton,24.0,58.0,16.970562,-2.3561945,Ground Pass,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,a42e3d92-d230-4a6f-9879-cc006917d700,15,1,00:00:08.127000,0,8,Ball Receipt*,Manchester City WFC,Stephanie Houghton,Right Center Back,2,Manchester City WFC,24.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,32132bad-d6db-4003-8c65-85308511a4a0,16,1,00:00:08.127000,0,8,Carry,Manchester City WFC,Stephanie Houghton,Right Center Back,2,Manchester City WFC,24.0,58.0,1.107401,,,,,,,,,,,24.0,58.0,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,6d6dc12b-a793-4751-a105-993d40461c56,17,1,00:00:09.235000,0,9,Pass,Manchester City WFC,Stephanie Houghton,Right Center Back,2,Manchester City WFC,24.0,58.0,1.976849,,,,Jennifer Patricia Beattie,23.0,32.0,26.019224,-1.6092389,Ground Pass,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,7a127464-d630-4d9d-957a-42d88ac3c86e,18,1,00:00:11.211000,0,11,Ball Receipt*,Manchester City WFC,Jennifer Patricia Beattie,Left Center Back,2,Manchester City WFC,23.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,33d3fedc-808d-4ee1-b965-eb57756cfe4e,19,1,00:00:11.211000,0,11,Carry,Manchester City WFC,Jennifer Patricia Beattie,Left Center Back,2,Manchester City WFC,23.0,32.0,1.053324,,,,,,,,,,,23.0,32.0,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,7a612587-1041-4578-aa45-7239fbb8c840,20,1,00:00:12.265000,0,12,Pass,Manchester City WFC,Jennifer Patricia Beattie,Left Center Back,2,Manchester City WFC,23.0,32.0,1.714965,,,,Karen Bardsley,7.0,44.0,20.0,2.4980915,Ground Pass,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,00c0a13d-f835-4cbb-8a2f-4501914650fa,21,1,00:00:13.980000,0,13,Ball Receipt*,Manchester City WFC,Karen Bardsley,Goalkeeper,2,Manchester City WFC,7.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,a1cf5c8c-1be2-4b2c-b3bb-b88fcb807af8,22,1,00:00:13.980000,0,13,Carry,Manchester City WFC,Karen Bardsley,Goalkeeper,2,Manchester City WFC,7.0,44.0,1.327927,,,,,,,,,,,7.0,44.0,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,ddc3bf1d-4b41-4371-86d0-0bdf0c417b0f,23,1,00:00:15.308000,0,15,Pass,Manchester City WFC,Karen Bardsley,Goalkeeper,2,Manchester City WFC,7.0,44.0,1.357709,,,,Stephanie Houghton,20.0,57.0,18.384777,0.7853982,Ground Pass,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,c1c0a32c-0736-4672-aa2f-e23b6f80c9ba,24,1,00:00:16.665000,0,16,Ball Receipt*,Manchester City WFC,Stephanie Houghton,Right Center Back,2,Manchester City WFC,20.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,76f0588c-72a6-4555-8bd2-b6264be36106,25,1,00:00:16.665000,0,16,Carry,Manchester City WFC,Stephanie Houghton,Right Center Back,2,Manchester City WFC,20.0,57.0,4.153324,True,,,,,,,,,,31.0,67.0,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,bee73e0a-a692-4e00-9d17-cd6842da0135,26,1,00:00:19.677000,0,19,Pressure,Chelsea FCW,Ramona Bachmann,Center Forward,2,Manchester City WFC,88.0,24.0,1.044247,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,b376654b-41b5-4de9-92cf-afb223acc1e2,27,1,00:00:20.819000,0,20,Pass,Manchester City WFC,Stephanie Houghton,Right Center Back,2,Manchester City WFC,31.0,67.0,0.983814,,,,Gemma Bonner,57.0,75.0,27.202942,0.29849893,Ground Pass,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,b7428d91-d435-4992-bad7-4a452fd48eda,28,1,00:00:21.803000,0,21,Ball Receipt*,Manchester City WFC,Gemma Bonner,Right Back,2,Manchester City WFC,57.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,7e637644-f3d6-4070-9f21-bfe764bf2f6b,29,1,00:00:21.803000,0,21,Carry,Manchester City WFC,Gemma Bonner,Right Back,2,Manchester City WFC,57.0,75.0,1.094076,True,,,,,,,,,,59.0,76.0,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,7a90e9b7-ad39-4466-896a-7928332a4134,30,1,00:00:21.903000,0,21,Pressure,Chelsea FCW,Karen Julia Carney,Left Wing,2,Manchester City WFC,66.0,7.0,0.717152,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,c219f727-95a2-470c-b69e-a1be0a3899cf,31,1,00:00:22.897000,0,22,Pass,Manchester City WFC,Gemma Bonner,Right Back,2,Manchester City WFC,59.0,76.0,0.463002,,,,,68.0,71.0,10.29563,-0.5070985,Ground Pass,Incomplete,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,960e40fa-f5d5-4224-aa80-aa5814a0cdeb,32,1,00:00:23.360000,0,23,Pass,Chelsea FCW,Maren Nævdal Mjelde,Left Defensive Midfield,3,Chelsea FCW,53.0,10.0,1.621976,,,,Ramona Bachmann,79.0,6.0,26.305893,-0.15264933,Ground Pass,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,c21cbf34-81cd-41da-aa12-e8c3daa4e10b,33,1,00:00:24.982000,0,24,Ball Receipt*,Chelsea FCW,Ramona Bachmann,Center Forward,3,Chelsea FCW,79.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,5c449769-ec26-4c7e-88ec-eaa528aa2e86,34,1,00:00:24.982000,0,24,Carry,Chelsea FCW,Ramona Bachmann,Center Forward,3,Chelsea FCW,79.0,6.0,7.017726,True,,,,,,,,,,92.0,9.0,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,f6606b4e-be97-441d-8a96-585a96fb966c,35,1,00:00:28.660000,0,28,Pressure,Manchester City WFC,Gemma Bonner,Right Back,3,Chelsea FCW,23.0,68.0,0.174555,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,d4189356-8311-46a8-b895-b0ba70dfbb37,36,1,00:00:31.999000,0,31,Pass,Chelsea FCW,Ramona Bachmann,Center Forward,3,Chelsea FCW,92.0,9.0,1.64334,,,,Karen Julia Carney,107.0,7.0,15.132746,-0.13255154,Ground Pass,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,959c9905-151c-4a87-abf9-517cbafc104f,37,1,00:00:33.499000,0,33,Pressure,Manchester City WFC,Gemma Bonner,Right Back,3,Chelsea FCW,14.0,70.0,0.168537,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,a021813c-ef21-47fc-a00d-8c3569559d9d,38,1,00:00:33.643000,0,33,Ball Receipt*,Chelsea FCW,Karen Julia Carney,Left Wing,3,Chelsea FCW,107.0,7.0,,True,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,0c7ac1c2-8921-4ac7-9457-c853f4373b19,39,1,00:00:33.643000,0,33,Carry,Chelsea FCW,Karen Julia Carney,Left Wing,3,Chelsea FCW,107.0,7.0,0.045012,True,,,,,,,,,,110.0,7.0,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,1eab543c-a1de-4257-a832-4214a4d250da,40,1,00:00:33.688000,0,33,Pass,Chelsea FCW,Karen Julia Carney,Left Wing,3,Chelsea FCW,110.0,7.0,0.992677,,,,Bethany England,115.0,27.0,20.615528,1.3258177,Ground Pass,Incomplete,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,c35c23bb-be20-4dbf-9606-9c25983fd370,41,1,00:00:34.680000,0,34,Ball Receipt*,Chelsea FCW,Bethany England,Right Wing,3,Chelsea FCW,114.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,5a1119e0-1dd7-41fc-ae28-7fad8e301cb5,42,1,00:00:34.680000,0,34,Clearance,Manchester City WFC,Stephanie Houghton,Right Center Back,3,Chelsea FCW,6.0,54.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,0ad7b5b8-df9b-45f1-88b3-8662c138386c,43,1,00:00:36.285000,0,36,Clearance,Manchester City WFC,Gemma Bonner,Right Back,3,Chelsea FCW,9.0,59.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,5a81eb25-1809-4673-9108-972bc3d26fb0,44,1,00:00:37.532000,0,37,Pass,Manchester City WFC,Jill Scott,Right Center Midfield,3,Chelsea FCW,26.0,60.0,1.245977,,,,,29.0,71.0,11.401754,1.3045443,Low Pass,Incomplete,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,f4468fff-6b97-4c60-b25b-e7191c5248b5,45,1,00:00:38.778000,0,38,Ball Recovery,Chelsea FCW,Jonna Ann-Charlotte Andersson,Left Back,3,Chelsea FCW,92.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,15f7b5b5-9497-4d58-ba0a-ddd36fbd492c,46,1,00:00:38.778000,0,38,Carry,Chelsea FCW,Jonna Ann-Charlotte Andersson,Left Back,3,Chelsea FCW,92.0,10.0,0.979285,,,,,,,,,,,92.0,10.0,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,2774b057-63b1-4530-afc3-858685794d78,47,1,00:00:39.757000,0,39,Pass,Chelsea FCW,Jonna Ann-Charlotte Andersson,Left Back,3,Chelsea FCW,92.0,10.0,1.574648,,,,Ramona Bachmann,100.0,7.0,8.5440035,-0.35877067,Ground Pass,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,3a1368c4-6d0e-49dd-a9fa-435877ee3e59,48,1,00:00:40.026000,0,40,Pressure,Manchester City WFC,Jill Scott,Right Center Midfield,3,Chelsea FCW,25.0,74.0,0.110756,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,f6066884-b0c5-4b4b-bd85-a99c433afc8b,49,1,00:00:41.332000,0,41,Ball Receipt*,Chelsea FCW,Ramona Bachmann,Center Forward,3,Chelsea FCW,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,743010f3-dd62-47c9-91db-0b0a8b3c2aab,50,1,00:00:41.332000,0,41,Carry,Chelsea FCW,Ramona Bachmann,Center Forward,3,Chelsea FCW,100.0,7.0,0.525984,,,,,,,,,,,96.0,9.0,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,fb8a0787-0254-4ab0-a2da-395aa44665f5,51,1,00:00:41.858000,0,41,Pass,Chelsea FCW,Ramona Bachmann,Center Forward,3,Chelsea FCW,96.0,9.0,1.976465,,,,Jonna Ann-Charlotte Andersson,108.0,6.0,12.369317,-0.24497867,Ground Pass,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,1ab4c80a-4d51-44c1-a5a6-9b663aabd1dd,52,1,00:00:43.512000,0,43,Pressure,Manchester City WFC,Jill Scott,Right Center Midfield,3,Chelsea FCW,18.0,73.0,0.2972,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,87e86ea5-c603-43c3-ac2d-06981a7c7722,53,1,00:00:43.835000,0,43,Ball Receipt*,Chelsea FCW,Jonna Ann-Charlotte Andersson,Left Back,3,Chelsea FCW,108.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,8e733ddd-4fa6-4789-a563-5ec8b03a2301,54,1,00:00:43.835000,0,43,Carry,Chelsea FCW,Jonna Ann-Charlotte Andersson,Left Back,3,Chelsea FCW,108.0,6.0,0.204611,,,,,,,,,,,109.0,7.0,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,4ca8b41b-7685-423b-abe0-779914bd7105,55,1,00:00:44.039000,0,44,Pass,Chelsea FCW,Jonna Ann-Charlotte Andersson,Left Back,3,Chelsea FCW,109.0,7.0,1.27083,,,,,112.0,25.0,18.248287,1.4056476,Ground Pass,Incomplete,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,9247b352-70bc-4878-8778-15f3074ed33b,56,1,00:00:45.310000,0,45,Clearance,Manchester City WFC,Stephanie Houghton,Right Center Back,3,Chelsea FCW,9.0,56.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,b0f2af35-a6e1-4edf-9dca-b839667deb6d,57,1,00:00:47.232000,0,47,Ball Recovery,Manchester City WFC,Georgia Stanway,Left Center Midfield,4,Manchester City WFC,23.0,54.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,828f5259-7b2c-4ec6-b7f4-9eb22f544ce5,58,1,00:00:47.232000,0,47,Carry,Manchester City WFC,Georgia Stanway,Left Center Midfield,4,Manchester City WFC,23.0,54.0,0.646234,True,,,,,,,,,,23.0,54.0,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,0a6d5584-e68a-4320-ac5a-99bc233b6224,59,1,00:00:47.879000,0,47,Dribbled Past,Chelsea FCW,Karen Julia Carney,Left Wing,4,Manchester City WFC,98.0,27.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,846568ff-ce0c-4ac4-b2e1-9600bf82f701,60,1,00:00:47.879000,0,47,Dribble,Manchester City WFC,Georgia Stanway,Left Center Midfield,4,Manchester City WFC,23.0,54.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,29e26cde-b23e-4853-bcef-55523d9a9b24,61,1,00:00:47.879000,0,47,Carry,Manchester City WFC,Georgia Stanway,Left Center Midfield,4,Manchester City WFC,23.0,54.0,1.343095,True,,,,,,,,,,24.0,62.0,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,b1c640d2-48c2-4dc5-bd14-7fd438a1de92,62,1,00:00:48.842000,0,48,Pressure,Chelsea FCW,Sophie Louise Ingle,Right Defensive Midfield,4,Manchester City WFC,92.0,23.0,0.409154,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,80c8fd77-d9f7-45e3-bc3f-4b8437918960,63,1,00:00:49.222000,0,49,Pass,Manchester City WFC,Georgia Stanway,Left Center Midfield,4,Manchester City WFC,24.0,62.0,0.395071,True,,,Lauren Hemp,28.0,61.0,4.1231055,-0.24497867,Ground Pass,Incomplete,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,49c267bc-3cc5-491b-9102-258e4cc29e7d,64,1,00:00:49.617000,0,49,Ball Receipt*,Manchester City WFC,Lauren Hemp,Right Center Forward,4,Manchester City WFC,40.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,d93d9add-cd77-458c-bc43-1506359ee0c7,65,1,00:00:49.617000,0,49,Block,Chelsea FCW,Sophie Louise Ingle,Right Defensive Midfield,4,Manchester City WFC,93.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,dc3e6464-5725-4c70-a478-bf7687d13f52,66,1,00:00:50.816000,0,50,Pass,Manchester City WFC,Keira Walsh,Center Midfield,4,Manchester City WFC,29.0,57.0,1.09011,,,,Lauren Hemp,47.0,57.0,18.0,0.0,Ground Pass,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,bb3eeba9-ad1f-429f-9460-65ad06c31f03,67,1,00:00:51.906000,0,51,Ball Receipt*,Manchester City WFC,Lauren Hemp,Right Center Forward,4,Manchester City WFC,47.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,1040c639-d65d-4e30-8c55-8bc4514e3de2,68,1,00:00:51.906000,0,51,Carry,Manchester City WFC,Lauren Hemp,Right Center Forward,4,Manchester City WFC,47.0,57.0,0.411175,,,,,,,,,,,47.0,57.0,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,a0c728b6-1636-4cf3-a762-02b3cc3be147,69,1,00:00:52.317000,0,52,Miscontrol,Manchester City WFC,Lauren Hemp,Right Center Forward,4,Manchester City WFC,47.0,57.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,bdaa40fc-3626-47f7-9114-65cf9da6d5bf,70,1,00:00:53.992000,0,53,Pressure,Manchester City WFC,Lauren Hemp,Right Center Forward,4,Manchester City WFC,61.0,50.0,0.113621,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,0bc4af9c-43ba-4bab-889b-3f827dd32cec,71,1,00:00:54.031000,0,54,Ball Recovery,Chelsea FCW,Millie Bright,Right Center Back,4,Manchester City WFC,56.0,31.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,a24d6ffb-2fc2-433a-a9be-2512df695439,72,1,00:00:55.604000,0,55,Ball Recovery,Manchester City WFC,Georgia Stanway,Left Center Midfield,4,Manchester City WFC,69.0,65.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,f18621e0-dc8c-4632-a509-7893b9ea65cc,73,1,00:00:55.604000,0,55,Carry,Manchester City WFC,Georgia Stanway,Left Center Midfield,4,Manchester City WFC,69.0,65.0,5.80892,True,,,,,,,,,,103.0,57.0,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,a8d7f6d2-21a3-4f6d-a539-aa6ea8125542,74,1,00:00:57.824000,0,57,Pressure,Chelsea FCW,Maren Nævdal Mjelde,Left Defensive Midfield,4,Manchester City WFC,42.0,22.0,0.662174,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,3029016d-44e9-43f8-967c-7e2e19b1c9b6,75,1,00:01:01.413000,1,1,Shot,Manchester City WFC,Georgia Stanway,Left Center Midfield,4,Manchester City WFC,103.0,57.0,0.818259,,,,,,,,,,,,,0.029653896,Saved,Right Foot,Normal,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,ee490e78-6d2d-45da-b541-f338e60fdfe2,76,1,00:01:02.231000,1,2,Goal Keeper,Chelsea FCW,Rut Hedvig Lindahl,Goalkeeper,5,Chelsea FCW,3.0,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,ed13b4e0-3c91-4f86-811e-bdaa16b6781d,77,1,00:01:05.124000,1,5,Pass,Chelsea FCW,Rut Hedvig Lindahl,Goalkeeper,6,Chelsea FCW,6.0,39.0,3.317691,,,,So-Yun Ji,32.0,52.0,29.068884,0.4636476,High Pass,,,,,,,,,,,,,,,,
19714,2018-09-09,Chelsea FCW,Manchester City WFC,FA Women's Super League,2018/2019,3e854767-f443-48d7-929f-4cf05a7f5ad9,78,1,00:01:08.442000,1,8,Ball Receipt*,Chelsea FCW,So-Yun Ji,Center Attacking Midfield,6,Chelsea FCW,32.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
